filename,width,height,mode,label
Tomato__bacterial_spot/cf08a18e-375d-4f92-ac86-bd0e2f8f8dd2___GCREC_Bact.Sp 5808.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d0ce6851-bf97-4410-94f3-ccdcddd2a0fe___GCREC_Bact.Sp 3424.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/cefc70ed-e035-44fb-afaf-32401833a800___GCREC_Bact.Sp 3583.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d106ec05-b062-4d08-bf62-e24c42532e9d___GCREC_Bact.Sp 3345.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d1c21ca6-efc2-48f3-a1be-1593320db75c___GCREC_Bact.Sp 3623.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d374d0c5-2a5c-4d5e-afc6-0410d91c9d55___GCREC_Bact.Sp 6321.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d1b03545-d17a-4d66-82b9-6c7e73e71906___GCREC_Bact.Sp 6316.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d20bb7c6-23ec-4daf-b94a-92a9459da99c___GCREC_Bact.Sp 3617.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d43a87b6-6745-4f6a-a1fb-1dec046089a2___UF.GRC_BS_Lab Leaf 0236.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d0eae45c-673c-41ec-9f84-6d74584803c6___GCREC_Bact.Sp 3039.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d4720e9b-a902-45b7-b5d1-94acee444e82___GCREC_Bact.Sp 6191.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d489099b-31cf-484f-a0d6-46f24e6875ab___GCREC_Bact.Sp 3523.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d41b41df-08b1-498c-9c41-6967a6a46151___GCREC_Bact.Sp 3109.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d2cbc8f4-b632-47de-bc45-edeb4f0911f1___GCREC_Bact.Sp 5994.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d43111af-cbb9-47ee-be8e-9ce663146371___GCREC_Bact.Sp 6264.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3fddfab-b65c-43e2-bceb-e72ce73f33eb___GCREC_Bact.Sp 3810.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d42b50b2-4178-4b79-8d97-309587703ae0___GCREC_Bact.Sp 5756.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d36baaa6-29eb-4bc6-8f05-252fdceee6fc___UF.GRC_BS_Lab Leaf 0353.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3235199-bec9-4191-ab79-53797ef23873___GCREC_Bact.Sp 3189.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3388cc8-1d28-4d94-9784-d441f05fcccb___GCREC_Bact.Sp 3351.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d150fcab-c23c-4dd3-869f-961d3104d850___GCREC_Bact.Sp 3194.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3969371-05ad-4097-8390-5d4124d19a9e___GCREC_Bact.Sp 3224.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d2e4bb70-7fa8-4ff3-87d7-77b10e0727bc___GCREC_Bact.Sp 3306.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d2baf547-f447-4b60-b642-7e1008ac6187___GCREC_Bact.Sp 5920.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d34ab0c8-700c-4c3d-8d30-7b52ea715bc7___GCREC_Bact.Sp 6122.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d47b18fc-8e90-478a-ae2b-c9974b0edc80___GCREC_Bact.Sp 3222.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d1c0694d-0c25-41bf-9f19-64487795d52c___GCREC_Bact.Sp 5567.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d4887ae0-982c-46a0-9b3c-5b6a331ebd0f___GCREC_Bact.Sp 3359.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3ed0545-45ca-474c-89a8-381733809c75___GCREC_Bact.Sp 5771.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d449e255-119a-44cb-844a-f187518e0fc2___GCREC_Bact.Sp 5701.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d437fbb3-cfb7-4a81-b6b7-36bca6748f02___GCREC_Bact.Sp 3454.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d20d7a01-ca5b-41ed-ade2-e62caf0ef543___GCREC_Bact.Sp 6003.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d3cdfba0-2224-460b-9c74-194c38d43df8___GCREC_Bact.Sp 3358.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d4b77bcd-b609-40db-964c-8515dabe74bf___GCREC_Bact.Sp 3670.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d44ac7be-ea22-470c-bfb7-a64016f7639b___GCREC_Bact.Sp 5851.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d6719276-d4fa-4c59-84a2-6a6b40e023f4___GCREC_Bact.Sp 3218.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d64951f4-a447-44c7-80b7-1143a6e4a4e8___UF.GRC_BS_Lab Leaf 9190.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d504f56f-b000-438e-a81a-e95870d70bb0___GCREC_Bact.Sp 5668.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d7c6cfbf-059c-40b2-b920-8a1815c32374___GCREC_Bact.Sp 6063.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d707ecc4-8ccf-4373-8d0f-ccf4a5f9fa2d___UF.GRC_BS_Lab Leaf 9171.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d623c605-17f1-43b2-af4a-5428367f752f___GCREC_Bact.Sp 6284.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d60ef655-b54e-4e58-ab25-64f523a97694___GCREC_Bact.Sp 3336.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d619a692-5746-4824-b134-982656e61633___GCREC_Bact.Sp 5593.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5701f4d-4aa3-4f95-ac7c-07f8747c1332___GCREC_Bact.Sp 6368.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d56b1f3a-0840-4c5d-87bf-68476ec57b97___GCREC_Bact.Sp 5681.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5291fc4-6702-407a-a09f-1c8e2e7455fc___GCREC_Bact.Sp 5642.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d78cf219-53eb-4269-830d-e1822caa8fdd___GCREC_Bact.Sp 5755.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5811974-694f-4a83-a5d1-cfa56f59c67a___UF.GRC_BS_Lab Leaf 0384.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5c25507-51c8-4565-9c4f-2e991cf83721___GCREC_Bact.Sp 6112.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d581dfed-7057-4f0b-8417-5725beb0168e___UF.GRC_BS_Lab Leaf 0259.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d6f28d37-30ea-4b05-997b-88c5b4c62856___GCREC_Bact.Sp 6297.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d55c36fd-0ecb-49d9-a2c0-a5039f83b393___GCREC_Bact.Sp 3410.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d4e4f6a5-f887-48b1-83d5-44e6f834cab4___GCREC_Bact.Sp 6064.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5c1bacf-5e76-4332-bdd4-bf18eb7ea58e___UF.GRC_BS_Lab Leaf 8633.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5bccd2c-7e11-4d61-98fb-581ca85e5f58___UF.GRC_BS_Lab Leaf 0391.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d4f3d9f0-b02e-4632-bf9d-6aefdcd4bae3___GCREC_Bact.Sp 3843.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d603ca14-5a43-4931-b046-a424eb4c0b96___GCREC_Bact.Sp 6240.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d6185a8e-8ac1-4307-841a-f5e862b26a4d___GCREC_Bact.Sp 3179.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d7ce9c0e-ac95-46e6-8578-80c712d1a44a___GCREC_Bact.Sp 3606.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d5b68019-d730-432d-80b5-dcd87b39742d___UF.GRC_BS_Lab Leaf 1200.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9a91bb5-35d8-459c-8c04-8a155bc6a158___GCREC_Bact.Sp 5592.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/da866ac6-4fcc-4722-8cf6-3d0d93011d65___GCREC_Bact.Sp 3550.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d7f580f8-c7b1-47ff-9746-35f6f7000427___GCREC_Bact.Sp 3600.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/da0ffa44-de62-4314-acb2-59218f5deeb5___GCREC_Bact.Sp 6010.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8a64b79-e21e-4158-9d9d-47bd6e44fba0___GCREC_Bact.Sp 3594.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9abd611-5a0a-4d54-8c73-8df2c7f909d2___GCREC_Bact.Sp 5815.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d96166b8-e301-4613-adbb-66eb792a16b6___GCREC_Bact.Sp 3792.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9461bb6-7502-4f29-80eb-e691b7f5619f___GCREC_Bact.Sp 6293.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8d2baf6-87de-43e5-bd40-48dfe33841d3___GCREC_Bact.Sp 5747.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8218386-5974-4ab6-b453-6d628317d82d___GCREC_Bact.Sp 6232.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8db4770-1ba3-4648-8a8f-05bfcd2d6e49___GCREC_Bact.Sp 6123.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dabf464f-af7f-4fdb-b598-ebc369968706___GCREC_Bact.Sp 3287.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8a90b81-eb30-461d-80ba-4fa9c93f379d___GCREC_Bact.Sp 3757.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/db498ce2-43f3-46e8-a5ab-0af97ba95b3b___GCREC_Bact.Sp 6209.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8d99dae-78a8-46f4-b7ad-600e0685d592___GCREC_Bact.Sp 6136.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/da471a01-eb1c-4b89-9b21-6dee2719c200___UF.GRC_BS_Lab Leaf 0495.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d91864c6-22e4-4dea-b10f-e64061a300a3___GCREC_Bact.Sp 3572.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9583f61-d03e-4c4f-a86c-125751b37324___GCREC_Bact.Sp 6376.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d903df67-fe54-4892-be62-1db1a8bbe6d2___GCREC_Bact.Sp 5942.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8b6f17a-5189-47ae-904f-be4a09dce0ad___UF.GRC_BS_Lab Leaf 9009.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d90c232c-8940-4931-8b77-346b7fecf992___GCREC_Bact.Sp 3729.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d917a80d-e9b2-4c64-85ba-60014b11c757___GCREC_Bact.Sp 3588.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/daa61ed9-a0bf-4533-841e-1a43633e86a1___GCREC_Bact.Sp 5649.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8914e04-4e33-4189-bfa9-f547e5f696d1___GCREC_Bact.Sp 3173.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8d3c759-4242-42c0-9be5-b3177f2664be___GCREC_Bact.Sp 5953.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/da1c5c94-2f61-4f4e-b773-f7e421d46b34___GCREC_Bact.Sp 3752.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/da934beb-3546-440a-83a8-016d9d480824___GCREC_Bact.Sp 3464.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d8e40874-f16d-43e2-9922-97a973861a0c___UF.GRC_BS_Lab Leaf 8728.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9a42de4-b5ee-4464-a369-bc7ba9d9ebab___GCREC_Bact.Sp 3328.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/d9a70403-c329-47af-8f48-6e7dcfbb069f___GCREC_Bact.Sp 3023.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/db5044bc-64df-4f7c-a591-5b79b9318805___GCREC_Bact.Sp 5546.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/db6177ef-cf23-402a-ac95-f8c136c6385d___GCREC_Bact.Sp 3135.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/de0d63c7-a1a2-43e0-9316-44381a5cb46a___GCREC_Bact.Sp 3858.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dcc6402f-a868-4766-9e4b-8578b0705f82___GCREC_Bact.Sp 3526.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dea314b1-624c-492d-9eb0-965a34bf89c7___GCREC_Bact.Sp 3462.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dde8f28e-38a3-4736-a44b-e37c28b8acd8___UF.GRC_BS_Lab Leaf 8960.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc577914-0602-4790-a2ab-5df9e0c581e8___GCREC_Bact.Sp 5760.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dbda016b-fd39-451d-82e5-08e42ea6bcda___GCREC_Bact.Sp 3285.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dbee8b94-3efc-4e09-9710-a95517728d28___GCREC_Bact.Sp 3737.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc8612c8-6b25-4bf7-b6e8-49b20fda59ee___GCREC_Bact.Sp 3380.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/de5c0550-5f5a-4148-9fa1-a3d52b9ec811___UF.GRC_BS_Lab Leaf 0660.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dda6fd98-f44f-41fd-9e60-bd9e32117d5d___UF.GRC_BS_Lab Leaf 8652.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc206acc-605b-4a85-a35b-44ce62f0ea7e___GCREC_Bact.Sp 6055.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dbec23bb-922a-49cd-b222-825ee95edcee___GCREC_Bact.Sp 3834.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dec2db16-8bae-42e0-9b02-8e3d9f0793cc___GCREC_Bact.Sp 5697.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/deafaefa-dc4f-40ab-b26a-f462d334e8b2___GCREC_Bact.Sp 3300.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/de2b6ef8-f5cc-4cf5-bebf-273d12f2626f___GCREC_Bact.Sp 6301.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dddde2e7-7228-47c6-a263-e1c5003471c0___GCREC_Bact.Sp 3512.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dba96916-e1d7-46fd-b5bc-07b0d8eb4914___UF.GRC_BS_Lab Leaf 0397.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc865b07-0701-4ddd-be52-cc75f80d0ada___UF.GRC_BS_Lab Leaf 0683.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/de0200a0-173c-401f-827b-2a12d639a744___GCREC_Bact.Sp 3072.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc425296-15d3-45ba-95b9-018fc4494e1e___GCREC_Bact.Sp 5682.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dbbb04ee-e2ea-4c76-bf67-c3a0aa708407___UF.GRC_BS_Lab Leaf 0508.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/de72e298-e788-4452-89a1-1e2dcb3998ad___GCREC_Bact.Sp 3445.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact.Sp 5632.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc0911a0-8c66-412c-82ec-6070f2ca0b8b___GCREC_Bact.Sp 6011.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dbabca53-fd46-46e9-91c0-64232aac8c25___GCREC_Bact.Sp 3816.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/df4ce90b-64df-4ed3-8978-bc9c619bdb57___GCREC_Bact.Sp 5813.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/df2cde45-b06c-421e-b0b9-955bf8b8f2e7___GCREC_Bact.Sp 2978.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dc3f2b4a-e8ee-4934-8d79-cd1d1bc6a303___GCREC_Bact.Sp 3760.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/ddfa387b-e1ba-4033-aea8-e6644c19b0fa___GCREC_Bact.Sp 3563.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfdf92be-f19c-4833-a744-0ba25b3bb8bd___GCREC_Bact.Sp 3793.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e17ce060-c563-4f08-ad38-e491d5f09688___GCREC_Bact.Sp 5661.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0d9aef6-cce9-4ca0-9af6-ea44e9985cdf___GCREC_Bact.Sp 5847.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0c90a47-7d39-4bad-b6b2-b5ce16c9c95f___GCREC_Bact.Sp 5717.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e19aa48d-2c0f-41ac-b6e4-d648371236f3___GCREC_Bact.Sp 5545.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfa62ef3-e71a-49c9-b3fc-6b1c72fa3408___GCREC_Bact.Sp 3176.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e1befb62-870e-400b-9ecb-167138652029___GCREC_Bact.Sp 5758.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfe2d859-22bd-47f3-82f5-b9ea501ab897___GCREC_Bact.Sp 6331.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0f17fdb-6487-4087-8e72-de93c881ebb2___GCREC_Bact.Sp 5719.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfca025b-a6d9-431a-977e-4bd174daa3a1___GCREC_Bact.Sp 5948.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfe0a874-9a6c-4121-9f20-b0e7a85a5996___GCREC_Bact.Sp 5684.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e16cf895-d49f-4798-af76-1343bdd0fe56___GCREC_Bact.Sp 3025.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dff2f22f-6d7a-4331-bd7a-902e13212348___GCREC_Bact.Sp 5924.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/df6c7120-ac7c-43b5-bb2a-3c61782e7a47___GCREC_Bact.Sp 6030.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0d1e45d-0a01-4d79-8766-11d842cc7155___UF.GRC_BS_Lab Leaf 8804.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e05eca68-134a-45a5-a6ed-d4b80459528f___GCREC_Bact.Sp 3420.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfc06cd2-243e-4704-ba23-a23a4ed02ca3___UF.GRC_BS_Lab Leaf 1035.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfc16b5b-67c4-4725-982f-c7282f514b38___GCREC_Bact.Sp 3100.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0e5620f-d8bb-4f6e-9d87-87aff4b7c230___GCREC_Bact.Sp 5737.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e14b7ae8-96ff-47e0-8b35-aa7203dc49d5___GCREC_Bact.Sp 3020.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e03efa4b-3529-471a-ae38-04c31ab6fa91___GCREC_Bact.Sp 3087.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/dfce64d1-9954-4922-8beb-2681e2e6b896___GCREC_Bact.Sp 2961.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e18a4fc4-f116-4eef-8cca-d62a2798ac8d___GCREC_Bact.Sp 3743.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e1a293e6-03fa-4513-b45b-94fbe2d0b748___GCREC_Bact.Sp 3833.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e0a6cc6b-56d6-45a3-a34a-5b484212712c___UF.GRC_BS_Lab Leaf 0255.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e28b2c59-c08e-4957-975f-2965d8b801e2___GCREC_Bact.Sp 3321.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e1fa4f5f-d166-4483-95c4-0c420ee2098e___GCREC_Bact.Sp 3458.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e2941eab-3c1c-43a2-aa6d-5f3926da0568___GCREC_Bact.Sp 3495.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4dad7d3-b043-4dc9-9b41-0df12c1a6823___GCREC_Bact.Sp 5822.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e33fbdfb-6511-47b7-9dc2-afa294f3ba0e___UF.GRC_BS_Lab Leaf 1045.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e28da6e4-81ad-42ff-ad15-b7a60d9546f2___GCREC_Bact.Sp 6363.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4e708ea-e69e-4e5c-9e52-1f21407f7568___GCREC_Bact.Sp 3813.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e2061420-56a2-4612-9ba9-1d9c40e7fd13___GCREC_Bact.Sp 5824.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e2c2e02e-091d-46ef-a9a7-638dfd4decd6___GCREC_Bact.Sp 3228.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4df0a0f-a7cf-4797-a888-9f28d916bccd___GCREC_Bact.Sp 5870.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e444a471-4021-424b-a375-78f3b17413c8___GCREC_Bact.Sp 6319.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e2c80b64-2520-49c4-bedc-a604355be09b___GCREC_Bact.Sp 3609.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4be767a-e84a-4fd6-9049-ed4ff05962ac___GCREC_Bact.Sp 3678.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4d01d54-df44-40ab-a6f9-74c9e0834998___GCREC_Bact.Sp 5950.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4097ba1-9edf-4f41-9c11-6dee42bd56b4___GCREC_Bact.Sp 2999.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e48d7087-f125-4912-b9d6-65fdeedd2ddb___GCREC_Bact.Sp 6182.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e1ee0df9-7ad3-47f4-ba57-0e243101a657___GCREC_Bact.Sp 3702.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e4e11751-2c64-491f-9aa3-26677932f65c___UF.GRC_BS_Lab Leaf 0636.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e351d0c3-b7c6-4c94-9428-e350c4325a22___GCREC_Bact.Sp 3089.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e2f66625-6241-4cd5-8302-c76cdd2e463c___GCREC_Bact.Sp 3761.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e45ae43b-3111-47af-8da4-65dc05595a7f___GCREC_Bact.Sp 5973.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e41ca477-b751-45f7-9a19-3442349e45ef___GCREC_Bact.Sp 3254.JPG,256,256,RGB,Tomato__bacterial_spot
Tomato__bacterial_spot/e39108c9-61e6-405a-bad1-84f0d1fbb25b___GCREC_Bact.Sp 5915.JPG,256,256,RGB,Tomato__bacterial_spot
